n_trivially_balanced,n_trivial_pairs,n_concordance_modules,n_unbounded_pairs,validation_passed,concordance_tolerance,n_total_optimizations,n_other_error_pairs,n_balanced,n_numerical_error_pairs,balanced_threshold,cv_epsilon,n_metabolites,batch_size,n_concordant_inferred,sample_size,n_trivially_balanced_complexes,n_candidate_pairs,n_burnin,n_resource_limit_pairs,use_unidirectional_constraints,filename,batches_completed,elapsed_time,n_balanced_complexes,n_trivially_concordant,n_complexes,batch_results_concordant_count,model_name,use_transitivity,cv_threshold,n_balanced_total,n_concordant_found,n_infeasible_pairs,n_workers,n_non_concordant_pairs,n_timeout_pairs,n_infeasible_or_unbounded_pairs,objective_bound,n_candidates_skipped_by_transitivity,min_valid_samples,n_concordant_opt,n_reactions,seed,n_chains,n_concordant_total,id,old_species_id,Species name,Common synonym,Major clade,Family,Genus,Strain sequenced,NRRL,CBS,JCM,Other collection/strain ID,Genome accession,Resouce,Strain status,Type species,No. contigs/scaffolds,No. genes,Coverage,Assembly size,N50,GC%,Heterozygosity,CUG usage,BUSCO Complete,BUSCO Duplicated,BUSCO Fragmented,BUSCO Missing,Reference,Note
103,683,549,0,True,0.01,3896,23,105,0,1e-08,1e-16,1436,100000,5727,1000,103,1562,50,0,False,kinetic_results_yHMPu5000034674_Blastobotrys_muscicola_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,143.5071930885315,105,683,3913,626,yHMPu5000034674_Blastobotrys_muscicola,True,0.01,105,5670,0,63,936,0,0,none,96,10,626,3422,42,1,6353,42.0,yHMPu5000034674_Blastobotrys_muscicola,Blastobotrys muscicola,,Dipodascaceae/Trichomonascaceae,Trichomonascaceae,Blastobotrys,NRRL Y-7993,Y-7993,10338.0,,,PPJL00000000,Y1000+,Type,No,1987.0,6761.0,40.272666666666666,14645307.0,231195.0,50.3,2e-05,Leu,1637.0,10.0,98.0,14.0,This study,
100,710,486,0,True,0.01,3220,10,100,0,1e-08,1e-16,1480,100000,6282,1000,100,1456,50,0,False,kinetic_results_yHMPu5000034675_Blastobotrys_mokoenaii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,174.41330099105835,100,710,4035,638,yHMPu5000034675_Blastobotrys_mokoenaii,True,0.01,100,6210,0,63,818,0,0,none,92,10,638,3512,42,1,6920,41.0,yHMPu5000034675_Blastobotrys_mokoenaii,Blastobotrys mokoenaii,,Dipodascaceae/Trichomonascaceae,Trichomonascaceae,Blastobotrys,NRRL Y-27120,Y-27120,,,,PPJM00000000,Y1000+,Type,No,637.0,6191.0,83.29004166666667,13716247.0,249261.0,48.87,9e-06,Leu,1645.0,13.0,77.0,24.0,This study,
99,725,600,0,True,0.01,4536,20,100,0,1e-08,1e-16,1495,100000,6095,1000,99,1856,50,0,False,kinetic_results_yHMPu5000034681_Blastobotrys_americana_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.93361496925354,100,725,4055,827,yHMPu5000034681_Blastobotrys_americana,True,0.01,100,6197,0,63,1029,0,0,none,62,10,827,3562,42,1,6922,40.0,yHMPu5000034681_Blastobotrys_americana,Blastobotrys americana,,Dipodascaceae/Trichomonascaceae,Trichomonascaceae,Blastobotrys,NRRL Y-6844,Y-6844,10337.0,,,PPJN00000000,Y1000+,Type,No,159.0,5788.0,139.07741666666666,12576661.0,330016.0,43.79,8e-06,Leu,1644.0,10.0,93.0,12.0,This study,
113,723,507,0,True,0.01,3738,36,119,0,1e-08,1e-16,1537,100000,6302,1000,113,1678,50,0,False,kinetic_results_yHMPu5000034709_Kluyveromyces_aestuarii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,157.4924418926239,119,723,4134,752,yHMPu5000034709_Kluyveromyces_aestuarii,True,0.01,119,6331,0,63,926,0,0,none,82,10,752,3592,42,1,7054,330.0,yHMPu5000034709_Kluyveromyces_aestuarii,Kluyveromyces aestuarii,,Saccharomycetaceae,Saccharomycetaceae,Kluyveromyces,NRRL YB-4510,YB-4510,4438.0,,,PPJO00000000,Y1000+,Type,No,184.0,4833.0,72.75783333333334,10039469.0,516559.0,38.32,2.2e-05,Leu,1671.0,2.0,55.0,31.0,This study,
108,764,493,0,True,0.01,4094,30,116,0,1e-08,1e-16,1538,100000,6572,1000,108,1936,50,0,False,kinetic_results_yHMPu5000034710_Kluyveromyces_dobzhanskii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,152.99402379989624,116,764,4067,857,yHMPu5000034710_Kluyveromyces_dobzhanskii,True,0.01,116,6665,0,63,1079,0,0,none,86,10,857,3526,42,1,7429,329.0,yHMPu5000034710_Kluyveromyces_dobzhanskii,Kluyveromyces dobzhanskii,,Saccharomycetaceae,Saccharomycetaceae,Kluyveromyces,NRRL Y-1974,Y-1974,2104.0,,,PPJP00000000,Y1000+,Type,No,235.0,4882.0,55.672958333333334,10813071.0,778961.0,41.25,2.4e-05,Leu,1698.0,7.0,36.0,18.0,This study,
101,730,807,0,True,0.01,16346,95,103,0,1e-08,1e-16,1510,100000,5796,1000,101,7678,50,0,False,kinetic_results_yHMPu5000034742_Lipomyces_suomiensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,209.6113309860229,103,730,4089,3021,yHMPu5000034742_Lipomyces_suomiensis,True,0.01,103,8087,0,63,4657,0,0,none,534,10,3021,3574,42,1,8817,9.0,yHMPu5000034742_Lipomyces_suomiensis,Lipomyces suomiensis,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-17356,Y-17356,7251.0,7660.0,,PPJQ00000000,Y1000+,Type,No,376.0,6211.0,43.486875,14048526.0,473546.0,44.32,0,Leu,1549.0,11.0,125.0,74.0,This study,
92,667,450,0,True,0.01,3136,10,94,0,1e-08,1e-16,1386,100000,6476,1000,92,1456,50,0,False,kinetic_results_yHMPu5000034748_Lipomyces_oligophaga_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,134.91051197052002,94,667,3758,542,yHMPu5000034748_Lipomyces_oligophaga,True,0.01,94,6351,0,63,914,0,0,none,89,10,542,3266,42,1,7018,8.0,yHMPu5000034748_Lipomyces_oligophaga,Lipomyces oligophaga,Lipomyces oligophagus,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-17247,Y-17247,7107.0,,,PPJR00000000,Y1000+,Type,No,124.0,5873.0,67.375875,13616849.0,1392634.0,43.7,0,Leu,1525.0,3.0,149.0,82.0,This study,
102,727,570,0,True,0.01,3884,22,108,0,1e-08,1e-16,1526,100000,5806,1000,102,1696,50,0,False,kinetic_results_yHMPu5000034749_Lipomyces_mesembrius_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,181.4910261631012,108,727,4138,702,yHMPu5000034749_Lipomyces_mesembrius,True,0.01,108,5781,0,63,994,0,0,none,71,10,702,3605,42,1,6508,7.0,yHMPu5000034749_Lipomyces_mesembrius,Lipomyces mesembrius,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-27506,Y-27506,7661.0,,,PPJS00000000,Y1000+,Type,No,547.0,7511.0,66.27216666666666,17054990.0,258083.0,47.03,2.1e-05,Leu,1563.0,10.0,124.0,62.0,This study,
101,733,606,0,True,0.01,4312,17,105,0,1e-08,1e-16,1538,100000,6737,1000,101,1781,50,0,False,kinetic_results_yHMPu5000034754_Lipomyces_arxii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,162.75390696525574,105,733,4180,860,yHMPu5000034754_Lipomyces_arxii,True,0.01,105,6864,0,63,921,0,0,none,95,10,860,3651,42,1,7597,6.0,yHMPu5000034754_Lipomyces_arxii,Lipomyces arxii,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-17921,Y-17921,7333.0,,,PPJT00000000,Y1000+,Type,No,1357.0,8351.0,35.738416666666666,19188461.0,106695.0,46.92,8e-06,Leu,1544.0,7.0,141.0,67.0,This study,
94,677,470,0,True,0.01,3516,10,96,0,1e-08,1e-16,1405,100000,6274,1000,94,1609,50,0,False,kinetic_results_yHMPu5000034757_Lipomyces_doorenjongii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,135.53919577598572,96,677,3814,680,yHMPu5000034757_Lipomyces_doorenjongii,True,0.01,96,6277,0,63,929,0,0,none,89,10,680,3293,42,1,6954,5.0,yHMPu5000034757_Lipomyces_doorenjongii,Lipomyces doorenjongii,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-27504,Y-27504,7542.0,,,PPJU00000000,Y1000+,Type,No,568.0,5910.0,88.35375,12180802.0,435637.0,44.09,1.2e-05,Leu,1535.0,3.0,140.0,81.0,This study,
98,725,559,0,True,0.01,3762,21,102,0,1e-08,1e-16,1484,100000,6055,1000,98,1646,50,0,False,kinetic_results_yHMPu5000034758_Lipomyces_japonicus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,145.14851307868958,102,725,3996,727,yHMPu5000034758_Lipomyces_japonicus,True,0.01,102,6057,0,63,919,0,0,none,95,10,727,3493,42,1,6782,4.0,yHMPu5000034758_Lipomyces_japonicus,Lipomyces japonicus,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-17848,Y-17848,7319.0,7254.0,,PPJV00000000,Y1000+,Type,No,690.0,6513.0,108.59945833333333,13820964.0,143735.0,41.91,5.7e-05,Leu,1539.0,6.0,134.0,80.0,This study,
98,700,463,0,True,0.01,3168,21,100,0,1e-08,1e-16,1451,100000,6472,1000,98,1505,50,0,False,kinetic_results_yHMPu5000034760_Lipomyces_kononenkoae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,141.439062833786,100,700,3938,558,yHMPu5000034760_Lipomyces_kononenkoae,True,0.01,100,6330,0,63,947,0,0,none,88,10,558,3424,42,1,7030,3.0,yHMPu5000034760_Lipomyces_kononenkoae,Lipomyces kononenkoae,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-11553,Y-11553,2514.0,5989.0,,PPJW00000000,Y1000+,Type,No,754.0,7718.0,72.55941666666666,17189825.0,191657.0,46.78,2.8e-05,Leu,1554.0,10.0,139.0,56.0,This study,
96,715,535,0,True,0.01,4056,17,97,0,1e-08,1e-16,1472,100000,6320,1000,96,1809,50,0,False,kinetic_results_yHMPu5000034761_Lipomyces_lipofer_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,146.8893699645996,97,715,3993,693,yHMPu5000034761_Lipomyces_lipofer,True,0.01,97,6298,0,63,1116,0,0,none,89,10,693,3472,42,1,7013,2.0,yHMPu5000034761_Lipomyces_lipofer,Lipomyces lipofer,,Lipomycetaceae,Lipomycetaceae,Lipomyces,NRRL Y-11555,Y-11555,944.0,3769.0,,PPJX00000000,Y1000+,Type,No,996.0,7989.0,44.41354166666667,19726166.0,117313.0,48.2,1.2e-05,Leu,1541.0,23.0,131.0,64.0,This study,
110,730,491,0,True,0.01,3562,34,114,0,1e-08,1e-16,1523,100000,6619,1000,110,1660,50,0,False,kinetic_results_yHMPu5000034862_Zygotorulaspora_florentina_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,147.7834670543671,114,730,3973,694,yHMPu5000034862_Zygotorulaspora_florentina,True,0.01,114,6583,0,63,966,0,0,none,52,10,694,3477,42,1,7313,328.0,yHMPu5000034862_Zygotorulaspora_florentina,Zygotorulaspora florentina,,Saccharomycetaceae,Saccharomycetaceae,Zygotorulaspora,NRRL Y-1560,Y-1560,746.0,,,PPJY00000000,Y1000+,Type,No,485.0,5014.0,67.75675,11024777.0,562868.0,40.97,2.8e-05,Leu,1702.0,5.0,39.0,13.0,This study,
90,713,554,0,True,0.01,4614,29,94,0,1e-08,1e-16,1383,100000,5765,1000,90,2057,50,0,False,kinetic_results_yHMPu5000034865_Zygosaccharomyces_kombuchaensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,134.6583161354065,94,713,3569,781,yHMPu5000034865_Zygosaccharomyces_kombuchaensis,True,0.01,94,5833,0,63,1276,0,0,none,63,10,781,3150,42,1,6546,327.0,yHMPu5000034865_Zygosaccharomyces_kombuchaensis,Zygosaccharomyces kombuchaensis,,Saccharomycetaceae,Saccharomycetaceae,Zygosaccharomyces,NRRL YB-4811,YB-4811,8849.0,,,PPJZ00000000,Y1000+,Type,No,656.0,4527.0,16.561666666666667,10226748.0,108046.0,44.56,2e-06,Leu,1715.0,2.0,32.0,10.0,This study,
97,736,505,0,True,0.01,3540,19,101,0,1e-08,1e-16,1447,100000,6087,1000,97,1671,50,0,False,kinetic_results_yHMPu5000034866_Zygosaccharomyces_bisporus_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,132.6225769519806,101,736,3697,666,yHMPu5000034866_Zygosaccharomyces_bisporus,True,0.01,101,6017,0,63,1005,0,0,none,87,10,666,3289,42,1,6753,326.0,yHMPu5000034866_Zygosaccharomyces_bisporus,Zygosaccharomyces bisporus,,Saccharomycetaceae,Saccharomycetaceae,Zygosaccharomyces,NRRL Y-12626,Y-12626,702.0,,,PPKA00000000,Y1000+,Type,No,418.0,4717.0,59.481791666666666,10539560.0,157422.0,43.94,5e-06,Leu,1718.0,2.0,28.0,11.0,This study,
107,736,510,0,True,0.01,4096,23,111,0,1e-08,1e-16,1533,100000,6694,1000,107,1891,50,0,False,kinetic_results_yHMPu5000034875_Tetrapisispora_fleetii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,184.3179061412812,111,736,4119,709,yHMPu5000034875_Tetrapisispora_fleetii,True,0.01,111,6667,0,63,1182,0,0,none,51,10,709,3550,42,1,7403,325.0,yHMPu5000034875_Tetrapisispora_fleetii,Tetrapisispora fleetii,,Saccharomycetaceae,Saccharomycetaceae,Tetrapisispora,NRRL Y-27350,Y-27350,8957.0,,,PPKB00000000,Y1000+,Type,No,1792.0,5563.0,113.28491666666666,12055622.0,482824.0,32.76,3e-05,Leu,1627.0,55.0,54.0,23.0,This study,
105,732,506,0,True,0.01,3986,22,109,0,1e-08,1e-16,1539,100000,6328,1000,105,1835,50,0,False,kinetic_results_yHMPu5000034876_Tetrapisispora_iriomotensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,156.15588903427124,109,732,4144,762,yHMPu5000034876_Tetrapisispora_iriomotensis,True,0.01,109,6358,0,63,1073,0,0,none,60,10,762,3576,42,1,7090,324.0,yHMPu5000034876_Tetrapisispora_iriomotensis,Tetrapisispora iriomotensis,,Saccharomycetaceae,Saccharomycetaceae,Tetrapisispora,NRRL Y-27309,Y-27309,8762.0,10810.0,,PPKC00000000,Y1000+,Type,No,576.0,5775.0,149.30566666666667,11946050.0,451623.0,32.39,1.5e-05,Leu,1617.0,67.0,52.0,23.0,This study,
105,735,463,0,True,0.01,3556,22,109,0,1e-08,1e-16,1544,100000,6542,1000,105,1718,50,0,False,kinetic_results_yHMPu5000034877_Tetrapisispora_namnaonensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.75918793678284,109,735,4159,772,yHMPu5000034877_Tetrapisispora_namnaonensis,True,0.01,109,6579,0,63,946,0,0,none,51,10,772,3585,42,1,7314,323.0,yHMPu5000034877_Tetrapisispora_namnaonensis,Tetrapisispora namnaonensis,,Saccharomycetaceae,Saccharomycetaceae,Tetrapisispora,NRRL Y-27982,Y-27982,10093.0,12664.0,,PPKD00000000,Y1000+,Type,No,1578.0,5748.0,181.88579166666668,12471591.0,466427.0,32.36,3.2e-05,Leu,1621.0,54.0,60.0,24.0,This study,
111,725,502,0,True,0.01,4058,28,123,0,1e-08,1e-16,1536,100000,6290,1000,111,1807,50,0,False,kinetic_results_yHMPu5000034881_Torulaspora_pretoriensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.36266589164734,123,725,4133,737,yHMPu5000034881_Torulaspora_pretoriensis,True,0.01,123,6302,1,63,1070,0,0,none,104,10,737,3587,42,1,7027,322.0,yHMPu5000034881_Torulaspora_pretoriensis,Torulaspora pretoriensis,,Saccharomycetaceae,Saccharomycetaceae,Torulaspora,NRRL Y-17251,Y-17251,2187.0,,,PPKE00000000,Y1000+,Type,No,157.0,5670.0,27.599875,11567242.0,652029.0,44.82,8e-06,Leu,1684.0,35.0,34.0,6.0,This study,
106,807,619,0,True,0.01,5736,50,107,0,1e-08,1e-16,1642,100000,7577,1000,106,2501,50,0,False,kinetic_results_yHMPu5000034883_Peterozyma_xylosa_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,184.98094701766968,107,807,4406,991,yHMPu5000034883_Peterozyma_xylosa,True,0.01,107,7761,0,63,1510,0,0,none,96,10,991,3789,42,1,8568,60.0,yHMPu5000034883_Peterozyma_xylosa,Peterozyma xylosa,,CUG-Ala,Saccharomycetales incertae sedis,Peterozyma,NRRL Y-12939,Y-12939,2286.0,,,PPKF00000000,Y1000+,Type,No,234.0,5982.0,38.273,12923144.0,621758.0,38.11,1e-06,Ala,1640.0,10.0,85.0,24.0,"This study; Krassowski T, et al. Evolutionary Instability of CUG-Leu in the Genetic Code of Budding Yeasts. Nat. Commun. 9, 1887 (2018).",
104,805,595,0,True,0.01,5422,28,105,0,1e-08,1e-16,1643,100000,7039,1000,104,2372,50,0,False,kinetic_results_yHMPu5000034884_Peterozyma_toletana_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,144.89034700393677,105,805,4399,924,yHMPu5000034884_Peterozyma_toletana,True,0.01,105,7158,0,63,1448,0,0,none,125,10,924,3784,42,1,7963,59.0,yHMPu5000034884_Peterozyma_toletana,Peterozyma toletana,,CUG-Ala,Saccharomycetales incertae sedis,Peterozyma,NRRL YB-4247,YB-4247,2504.0,3658.0,,PPKG00000000,Y1000+,Type,Yes,422.0,6276.0,79.097875,13606243.0,363362.0,38.03,2e-06,Ala,1634.0,16.0,84.0,25.0,This study,
91,726,552,0,True,0.01,3832,10,91,0,1e-08,1e-16,1467,100000,6524,1000,91,1660,50,0,False,kinetic_results_yHMPu5000034885_Ogataea_zsoltii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,144.7569031715393,91,726,3991,781,yHMPu5000034885_Ogataea_zsoltii,True,0.01,91,6579,0,63,879,0,0,none,70,10,781,3494,42,1,7305,100.0,yHMPu5000034885_Ogataea_zsoltii,Ogataea zsoltii,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-27601,Y-27601,9262.0,,,PPKH00000000,Y1000+,Type,No,409.0,5466.0,66.49425000000001,11681642.0,268365.0,47.7,1e-05,Leu,1663.0,11.0,57.0,28.0,This study,
98,794,597,0,True,0.01,5498,23,99,0,1e-08,1e-16,1586,100000,6092,1000,98,2363,50,0,False,kinetic_results_yHMPu5000034886_Ogataea_trehalophila_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,169.86480689048767,99,794,4229,1005,yHMPu5000034886_Ogataea_trehalophila,True,0.01,99,6303,0,63,1358,0,0,none,90,10,1005,3643,42,1,7097,99.0,yHMPu5000034886_Ogataea_trehalophila,Ogataea trehalophila,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-6781,Y-6781,5361.0,3651.0,,PPKI00000000,Y1000+,Type,No,522.0,5807.0,38.195375,14114665.0,195135.0,34.9,5e-06,Leu,1617.0,9.0,78.0,55.0,This study,
93,690,696,0,True,0.01,100600,543,108,0,1e-08,1e-16,1434,100000,6308,1000,93,42593,50,0,False,kinetic_results_yHMPu5000034887_Ogataea_trehaloabstinens_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,532.9339718818665,108,690,3908,1845,yHMPu5000034887_Ogataea_trehaloabstinens,True,0.01,108,7463,0,63,40748,0,0,none,326,10,1845,3404,42,1,8153,98.0,yHMPu5000034887_Ogataea_trehaloabstinens,Ogataea trehaloabstinens,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-27595,Y-27595,9256.0,,,PPKJ00000000,Y1000+,Type,No,527.0,5641.0,31.026166666666665,11272638.0,890716.0,41.37,7e-06,Leu,1621.0,10.0,80.0,48.0,This study,
106,763,581,0,True,0.01,4208,22,107,0,1e-08,1e-16,1545,100000,6747,1000,106,1839,50,0,False,kinetic_results_yHMPu5000034890_Ogataea_ramenticola_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.18414092063904,107,763,4022,827,yHMPu5000034890_Ogataea_ramenticola,True,0.01,107,6811,0,63,1012,0,0,none,94,10,827,3525,42,1,7574,97.0,yHMPu5000034890_Ogataea_ramenticola,Ogataea ramenticola,,Pichiaceae,Pichiaceae,Ogataea,NRRL YB-1985,YB-1985,8699.0,,,PPKK00000000,Y1000+,Type,No,802.0,5890.0,312.3919583333334,12874473.0,468069.0,32.2,3.1e-05,Leu,1648.0,8.0,63.0,40.0,This study,
109,758,546,0,True,0.01,4168,25,110,0,1e-08,1e-16,1536,100000,6554,1000,109,1813,50,0,False,kinetic_results_yHMPu5000034891_Ogataea_pini_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,152.037761926651,110,758,4010,793,yHMPu5000034891_Ogataea_pini,True,0.01,110,6589,0,63,1020,0,0,none,73,10,793,3523,42,1,7347,96.0,yHMPu5000034891_Ogataea_pini,Ogataea pini,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-11528,Y-11528,744.0,3655.0,,PPKL00000000,Y1000+,Type,No,118.0,5407.0,97.232125,11559396.0,558977.0,42.7,8e-06,Leu,1644.0,11.0,66.0,38.0,This study,
94,821,636,0,True,0.01,5972,33,95,0,1e-08,1e-16,1621,100000,7153,1000,94,2610,50,0,False,kinetic_results_yHMPu5000034892_Ogataea_pilisensis_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,182.29411602020264,95,821,4341,961,yHMPu5000034892_Ogataea_pilisensis,True,0.01,95,7293,0,63,1649,0,0,none,83,10,961,3718,42,1,8114,95.0,yHMPu5000034892_Ogataea_pilisensis,Ogataea pilisensis,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-27598,Y-27598,9259.0,,,PPKM00000000,Y1000+,Type,No,1431.0,5782.0,39.742125,14231181.0,170189.0,36.46,8e-06,Leu,1634.0,12.0,65.0,48.0,This study,
90,599,456,0,True,0.01,2980,17,94,0,1e-08,1e-16,1259,100000,5915,1000,90,1317,50,0,False,kinetic_results_yHMPu5000034893_Ogataea_philodendra_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,114.37708902359007,94,599,3382,612,yHMPu5000034893_Ogataea_philodendra,True,0.01,94,5928,0,63,705,0,0,none,53,10,612,2984,42,1,6527,94.0,yHMPu5000034893_Ogataea_philodendra,Ogataea philodendri,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-7210,Y-7210,6075.0,22070.0,,PPKN00000000,Y1000+,Type,No,197.0,4715.0,75.51016666666666,8853085.0,450359.0,47.85,8e-06,Leu,1625.0,8.0,85.0,41.0,This study,
98,779,608,0,True,0.01,5014,30,99,0,1e-08,1e-16,1571,100000,6610,1000,98,2146,50,0,False,kinetic_results_yHMPu5000034897_Ogataea_glucozyma_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,169.18682193756104,99,779,4225,813,yHMPu5000034897_Ogataea_glucozyma,True,0.01,99,6644,0,63,1333,0,0,none,102,10,813,3653,42,1,7423,93.0,yHMPu5000034897_Ogataea_glucozyma,Ogataea glucozyma,,Pichiaceae,Pichiaceae,Ogataea,NRRL YB-2185,YB-2185,5766.0,3607.0,,PPKO00000000,Y1000+,Type,No,533.0,5858.0,36.1465,13782209.0,292959.0,47.98,3e-06,Leu,1643.0,16.0,68.0,32.0,This study,
89,619,545,0,True,0.01,3830,35,90,0,1e-08,1e-16,1305,100000,4648,1000,89,1537,50,0,False,kinetic_results_yHMPu5000034899_Ogataea_kodamae_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,126.75700521469116,90,619,3586,592,yHMPu5000034899_Ogataea_kodamae,True,0.01,90,4621,0,63,945,0,0,none,60,10,592,3128,42,1,5240,92.0,yHMPu5000034899_Ogataea_kodamae,Ogataea kodamae,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-17234,Y-17234,7081.0,11404.0,,PPKP00000000,Y1000+,Type,No,408.0,4551.0,24.180041666666668,8662243.0,545341.0,44.61,1e-06,Leu,1592.0,3.0,97.0,67.0,This study,
105,762,532,0,True,0.01,4048,27,106,0,1e-08,1e-16,1545,100000,6757,1000,105,1817,50,0,False,kinetic_results_yHMPu5000034901_Ogataea_methylivora_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,162.933207988739,106,762,4131,761,yHMPu5000034901_Ogataea_methylivora,True,0.01,106,6756,0,63,1056,0,0,none,100,10,761,3584,42,1,7518,91.0,yHMPu5000034901_Ogataea_methylivora,Ogataea methylivora,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-17250,Y-17250,7300.0,22142.0,,PPKQ00000000,Y1000+,Type,No,181.0,6089.0,24.855416666666667,12827489.0,227353.0,33.66,0,Leu,1651.0,10.0,64.0,34.0,This study,
96,618,490,0,True,0.01,4818,31,100,0,1e-08,1e-16,1317,100000,7209,1000,96,2087,50,0,False,kinetic_results_yHMPu5000034902_Ogataea_minuta_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,128.10395288467407,100,618,3532,839,yHMPu5000034902_Ogataea_minuta,True,0.01,100,7430,0,63,1248,0,0,none,50,10,839,3073,42,1,8048,90.0,yHMPu5000034902_Ogataea_minuta,Ogataea minuta,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-411,Y-411,1708.0,3622.0,,PPKR00000000,Y1000+,Type,Yes,180.0,4457.0,74.227875,9073487.0,1228431.0,45.87,1.6e-05,Leu,1623.0,8.0,81.0,47.0,This study,
102,775,642,0,True,0.01,4664,27,103,0,1e-08,1e-16,1590,100000,6147,1000,102,1978,50,0,False,kinetic_results_yHMPu5000034903_Ogataea_naganishii_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,167.7416319847107,103,775,4276,766,yHMPu5000034903_Ogataea_naganishii,True,0.01,103,6138,0,63,1212,0,0,none,76,10,766,3682,42,1,6913,89.0,yHMPu5000034903_Ogataea_naganishii,Ogataea naganishii,,Pichiaceae,Pichiaceae,Ogataea,NRRL Y-7654,Y-7654,6429.0,22078.0,,PPKS00000000,Y1000+,Type,No,256.0,5340.0,152.86579166666667,11983479.0,679996.0,44.87,7e-06,Leu,1639.0,10.0,68.0,42.0,This study,
102,718,539,0,True,0.01,4226,17,106,0,1e-08,1e-16,1492,100000,6521,1000,102,1847,50,0,False,kinetic_results_yHMPu5000034904_Ogataea_nonfermentans_42_100000_cv0p01_samples1000_transitivitytrue_tol_10.jld2,1,155.46211218833923,106,718,4040,779,yHMPu5000034904_Ogataea_nonfermentans,True,0.01,106,6582,0,63,1068,0,0,none,103,10,779,3495,42,1,7300,88.0,yHMPu5000034904_Ogataea_nonfermentans,Ogataea nonfermentans,,Pichiaceae,Pichiaceae,Ogataea,NRRL YB-2203,YB-2203,5764.0,3615.0,,PPKT00000000,Y1000+,Type,No,57.0,5798.0,44.154875000000004,10817711.0,1346603.0,43.96,0,Leu,1616.0,11.0,87.0,45.0,This study,
